,city_smaller_name,netacuity_id_x,CITY-CODE,short_name,REGION,check_code
1543,hooghly,149393,149393.0,wb,wb,True
1544,howrah,149394,149394.0,wb,wb,True
1545,ichapur,149395,149395.0,wb,wb,True
1546,jalpaiguri,149396,149396.0,wb,wb,True
1547,jamalpur,149397,148284.0,br,br,False
1548,jhargram,149398,149398.0,wb,wb,True
1549,kakdwip,149399,149399.0,wb,wb,True
1550,kalna,149400,149400.0,wb,wb,True
1551,kalyani,149401,149401.0,wb,wb,True
1552,kanchrapara,149402,149402.0,wb,wb,True
1553,katwa,149403,149403.0,wb,wb,True
1554,khargram,149404,149404.0,wb,wb,True
1555,khatra,149405,149405.0,wb,wb,True
1556,konnagar,149406,149406.0,wb,wb,True
1557,krishnapur,149407,149407.0,wb,wb,True
1558,lalgola,149408,149408.0,wb,wb,True
1559,malda,149409,149409.0,wb,wb,True
1560,mayapur,149410,149410.0,wb,wb,True
1561,memari,149411,149411.0,wb,wb,True
1562,midnapore,149412,149412.0,wb,wb,True
1563,multi,149413,149413.0,wb,wb,True
1564,murshidabad,149414,149414.0,wb,wb,True
1565,nabagram,149415,149415.0,wb,wb,True
1566,panchagram,149416,149416.0,wb,wb,True
1567,panchal,149417,149417.0,wb,wb,True
1568,pandua,149418,149418.0,wb,wb,True
1569,panskura,149419,149419.0,wb,wb,True
1570,patra,149420,149420.0,wb,wb,True
1571,raiganj,149421,149421.0,wb,wb,True
1572,ramjibanpur,149422,149422.0,wb,wb,True
1573,rangamati,149424,149424.0,wb,wb,True
1574,raniganj,149425,149425.0,wb,wb,True
1575,rudrapur,149426,149426.0,wb,wb,True
1576,sahara,149427,149427.0,wb,wb,True
1577,sainthia,149428,149428.0,wb,wb,True
1578,sankarpur,149429,149429.0,wb,wb,True
1579,santiniketan,149430,149430.0,wb,wb,True
1580,siliguri,149431,149431.0,wb,wb,True
1581,singtam,149432,149432.0,wb,wb,True
1582,singur,149433,149433.0,wb,wb,True
1583,sitarampur,149434,149434.0,wb,wb,True
1584,sonakhali,149435,149435.0,wb,wb,True
1585,srirampur,149436,149436.0,wb,wb,True
1586,sultanganj,149437,149437.0,wb,wb,True
1587,suri,149438,149438.0,wb,wb,True
1588,tamluk,149439,149439.0,wb,wb,True
1589,tollygunge,149440,149440.0,wb,wb,True
1590,uttarpara,149441,149441.0,wb,wb,True
1591,elathur,244472,244472.0,ka,ka,True
1592,bilichi,244780,244780.0,tn,tn,True
1593,kadambode,245186,245186.0,kl,kl,True
1594,arni,245351,245351.0,tn,tn,True
1595,dharwad u a s,245436,,ka,,False
1596,srivilliputhur,245501,245501.0,tn,tn,True
1597,parpanangadi,245793,245793.0,kl,kl,True
1598,salogra,245805,245805.0,hp,hp,True
1599,bandra west,246533,246533.0,mh,mh,True
1600,chamundi extension,246584,246584.0,ka,ka,True
1601,vadanamkurussi,246752,246752.0,kl,kl,True
1602,bloom field,246838,246838.0,wb,wb,True
1603,kurumpanadom,247117,247117.0,kl,kl,True
1604,chetput,247186,247186.0,tn,tn,True
1605,akota,247257,247257.0,gj,gj,True
1606,sanivarapu peta,247312,247312.0,ap,ap,True
1607,idukki painavu,247421,247421.0,kl,kl,True
1608,anantnag,247434,247434.0,hp,hp,True
1609,namchi,247615,247615.0,sk,sk,True
1610,dulmi-nadiha,247693,247693.0,wb,wb,True
1611,gobichettipalayam,247813,247813.0,tn,tn,True
1612,deriki,247818,247818.0,od,od,True
1613,joysagar,247835,247835.0,as,as,True
1614,lonavala,247861,247861.0,mh,mh,True
1615,dakshinamurthi mutt,247889,247889.0,tn,tn,True
1616,derabassi,248026,248026.0,pb,pb,True
1617,nepura,248077,248077.0,br,br,True
1618,bagrian,248090,248090.0,pb,pb,True
1619,kumanda,248178,248178.0,od,od,True
1620,arali,248230,248230.0,mh,mh,True
1621,subathu,248235,248235.0,hp,hp,True
1622,sidhpur,248248,248248.0,gj,gj,True
1623,ambernath,248254,248254.0,mh,mh,True
1624,vapi,248306,248306.0,gj,gj,True
1625,kayangulam,248313,248313.0,kl,kl,True
1626,naraingarh,248321,248321.0,hr,hr,True
1627,abusar,248352,248352.0,rj,rj,True
1628,vrindaban,248360,248360.0,up,up,True
1629,morbi,248365,248365.0,gj,gj,True
1630,modas,248385,248385.0,gj,gj,True
1631,ranebennur,248402,248402.0,ka,ka,True
1632,umargam,248423,248423.0,gj,gj,True
1633,harihara,248427,248427.0,ka,ka,True
1634,kareli,248429,248429.0,up,up,True
1635,kandukuru,248433,248433.0,ap,ap,True
1636,athiyur thiruvadi,248435,248435.0,tn,tn,True
1637,bala,248440,248440.0,hp,hp,True
1638,aruppukottai,248443,248443.0,tn,tn,True
1639,jegathapattinam,248446,248446.0,tn,tn,True
1640,kalka,248469,248469.0,hr,hr,True
1641,balu,248478,248478.0,hr,hr,True
1642,pendurthy,248485,248485.0,ap,ap,True
1643,raval,248490,248490.0,gj,gj,True
1644,mangaldoi,248502,248502.0,as,as,True
1645,goa -velha,248509,248509.0,ga,ga,True
1646,aliwal lines ferozepur,248515,248515.0,pb,pb,True
1647,kanhangad,248526,,kl,,False
1648,suryapet,248539,248539.0,ts,ts,True
1649,sanpada,248867,248867.0,mh,mh,True
1650,lalru,248931,248931.0,pb,pb,True
1651,mandigobindgarh,248932,248932.0,pb,pb,True
1652,manimajra,248933,248933.0,ch,ch,True
1653,umred,256255,256255.0,mh,mh,True
1654,warora,256256,256256.0,mh,mh,True
1655,purulia,256257,256257.0,wb,wb,True
1656,serampore,256258,256258.0,wb,wb,True
1657,araria,256259,256259.0,br,br,True
1658,hilsa,256260,256260.0,br,br,True
1659,kochas,256261,256261.0,br,br,True
1660,hastinapur,256262,256262.0,up,up,True
1661,rabupura,256263,256263.0,up,up,True
1662,baharagora,256264,256264.0,jh,jh,True
1663,hazaribagh,256265,256265.0,jh,jh,True
1664,halvad,256266,256266.0,gj,gj,True
1665,ottapalam,256267,256267.0,kl,kl,True
1666,dharangaon,256268,256268.0,mh,mh,True
1667,madha,256269,256269.0,mh,mh,True
1668,pauni,256270,256270.0,mh,mh,True
1669,jeypore,256271,256271.0,od,od,True
1670,dariba,256272,256272.0,rj,rj,True
1671,ambah,256273,256273.0,mp,mp,True
1672,murarai,256274,256274.0,wb,wb,True
1673,anuppur,256275,256275.0,mp,mp,True
1674,nannilam,256276,256276.0,tn,tn,True
1675,nagrakata,256277,256277.0,wb,wb,True
1676,bettiah,256278,256278.0,br,br,True
1677,dhampur,256279,256279.0,up,up,True
1678,salai,256280,256280.0,jh,jh,True
1679,kaithal,256281,256281.0,hr,hr,True
1680,kallam,256282,256282.0,mh,mh,True
1681,manimala,256283,256283.0,kl,kl,True
1682,neral,256284,256284.0,mh,mh,True
1683,kadur,256285,256285.0,ka,ka,True
1684,vennikulam,256286,256286.0,kl,kl,True
1685,badnera,256287,256287.0,mh,mh,True
1686,thoubal,256288,256288.0,mn,mn,True
1687,rurka kalan,256289,256289.0,pb,pb,True
1688,poonamallee,256290,256290.0,tn,tn,True
1689,melur,256291,256291.0,tn,tn,True
1690,perungudi,256292,256292.0,tn,tn,True
1691,baruipur,256293,256293.0,wb,wb,True
1692,mandleshwar,256294,256294.0,mp,mp,True
1693,dhemaji,256295,256295.0,as,as,True
1694,manpur,256296,256296.0,mp,mp,True
1695,chaibasa,256297,256297.0,jh,jh,True
1696,godda,256298,256298.0,jh,jh,True
1697,kaul,256299,256299.0,hr,hr,True
1698,ambajogai,256300,256300.0,mh,mh,True
1699,nemmara,256301,256301.0,kl,kl,True
1700,jintur,256302,256302.0,mh,mh,True
1701,kankavli,256303,256303.0,mh,mh,True
1702,deogarh,256304,256304.0,od,od,True
1703,urapar,256305,256305.0,pb,pb,True
1704,katpadi,256306,256306.0,tn,tn,True
1705,egra,256307,256307.0,wb,wb,True
1706,plassey,256308,256308.0,wb,wb,True
1707,mandur,256309,256309.0,ga,ga,True
1708,saharsa,256311,256311.0,br,br,True
1709,dabhoi,256312,256312.0,gj,gj,True
1710,daund,256313,256313.0,mh,mh,True
1711,jawhar,256314,256314.0,mh,mh,True
1712,mhasla,256315,256315.0,mh,mh,True
1713,dhariwal,256316,256316.0,pb,pb,True
1714,sirhind,256317,256317.0,pb,pb,True
1715,nohar,256318,256318.0,rj,rj,True
1716,koothanallur,256319,256319.0,tn,tn,True
1717,tekari,256320,256320.0,br,br,True
1718,ilayangudi,256321,256321.0,tn,tn,True
1719,addanki,256322,256322.0,ap,ap,True
1720,attili,256323,256323.0,ap,ap,True
1721,cumbum,256324,256324.0,ap,ap,True
1722,khagaul,256325,256325.0,br,br,True
1723,karwi,256326,256326.0,up,up,True
1724,simdega,256327,256327.0,jh,jh,True
1725,bohar,256328,256328.0,hr,hr,True
1726,karuvarakundu,256329,256329.0,kl,kl,True
1727,sanaur,256330,256330.0,pb,pb,True
1728,puttur,256331,256331.0,ap,ap,True
1729,chanditala,256332,256332.0,wb,wb,True
1730,avanigadda,256334,256334.0,ap,ap,True
1731,beswan,256335,256335.0,up,up,True
1732,jambusar,256336,256336.0,gj,gj,True
1733,bina,256337,256337.0,mp,mp,True
1734,chakulia,256338,256338.0,jh,jh,True
1735,sijua,256339,256339.0,jh,jh,True
1736,pen,256340,256340.0,mh,mh,True
1737,ambalapuzha,256341,256341.0,kl,kl,True
1738,ahmedpur,256342,256342.0,mh,mh,True
1739,maddur,256343,256343.0,ka,ka,True
1740,rahata,256344,256344.0,mh,mh,True
1741,yavat,256345,256345.0,mh,mh,True
1742,dhanaula,256346,256346.0,pb,pb,True
1743,makhu,256347,256347.0,pb,pb,True
1744,paliganj,256348,256348.0,br,br,True
1745,daudnagar,256349,256349.0,br,br,True
1746,patratu,256350,256350.0,jh,jh,True
1747,lohardaga,256351,256351.0,jh,jh,True
1748,garhi harsaru,256352,256352.0,hr,hr,True
1749,garhdiwala,256353,256353.0,pb,pb,True
1750,changanacherry,256354,256354.0,kl,kl,True
1751,pulgaon,256355,256355.0,mh,mh,True
1752,sangamner,256356,256356.0,mh,mh,True
1753,dholpur,256357,256357.0,rj,rj,True
1754,pipar,256358,256358.0,rj,rj,True
1755,shyamnagar,256359,256359.0,wb,wb,True
1756,chennimalai,256360,256360.0,tn,tn,True
1757,gummidipundi,256361,256361.0,tn,tn,True
1758,vandavasi,256362,256362.0,tn,tn,True
1759,gaighata,256363,256363.0,wb,wb,True
1760,jagatdal,256364,,wb,,False
1761,rajampet,256365,256365.0,ap,ap,True
1762,shahdol,256366,256366.0,mp,mp,True
1763,bansi,256367,256367.0,up,up,True
1764,khunti,256368,256368.0,jh,jh,True
1765,pehowa,256369,256369.0,hr,hr,True
1766,nurmahal,256370,256370.0,pb,pb,True
1767,pataudi,256371,256371.0,hr,hr,True
1768,tosham,256372,256372.0,hr,hr,True
1769,dausa,256373,256373.0,rj,rj,True
1770,adirampattinam,259050,259050.0,tn,tn,True
1771,tirukkoyilur,259058,259058.0,tn,tn,True
1772,beliatore,259185,259185.0,wb,wb,True
1773,argoal,259186,259186.0,wb,wb,True
1774,nalhati,259196,259196.0,wb,wb,True
1775,niphad,259209,259209.0,mh,mh,True
1776,dharmabad,259210,259210.0,mh,mh,True
1777,bhaddi,259216,259216.0,pb,pb,True
1778,sholingur,259217,259217.0,tn,tn,True
1779,takkolam,259218,259218.0,tn,tn,True
1780,tiruchendur,259219,259219.0,tn,tn,True
1781,thripperunthura,259220,259220.0,kl,kl,True
1782,piravom,259221,259221.0,kl,kl,True
1783,jewar,259372,259372.0,up,up,True
1784,jaula,259373,259373.0,up,up,True
1785,jahangirpur,259374,259374.0,up,up,True
1786,mohali,259375,259375.0,mh,mh,True
1787,nallapalli,259376,259376.0,ts,ts,True
1788,lepakshi,259378,259378.0,ap,ap,True
1789,charkhi dadri city,259380,259380.0,hr,hr,True
1790,mundlana,259386,259386.0,hr,hr,True
1791,indas,259746,259746.0,wb,wb,True
1792,poonch,260473,260473.0,jk,jk,True
1793,gautam buddha nagar,265631,265631.0,up,up,True
1794,gangoh,265633,265633.0,up,up,True
1795,muzaffarabad,265634,265634.0,up,up,True
1796,nangal,265635,149013.0,pb,pb,False
1797,sarsawa,265636,265636.0,up,up,True
1798,mau,265638,265638.0,up,up,True
1799,barabanki,265639,265639.0,up,up,True
1800,jalaun,265640,265640.0,up,up,True
1801,aurangabad,265648,265648.0,br,br,True
1802,gopalganj,265667,265667.0,br,br,True
1803,madhepura,265668,265668.0,br,br,True
1804,bidhannagar,265972,265972.0,wb,wb,True
1805,dhapa,265973,265973.0,wb,wb,True
1806,almora,265974,265974.0,uk,uk,True
1807,bageshwar,265975,265975.0,uk,uk,True
1808,chamoli,265976,265976.0,uk,uk,True
1809,champawat,265977,265977.0,uk,uk,True
1810,nainital,265978,265978.0,uk,uk,True
1811,dhumakot,265979,265979.0,uk,uk,True
1812,kotdwara,265980,265980.0,uk,uk,True
1813,lansdowne,265981,265981.0,uk,uk,True
1814,pauri,265982,265982.0,uk,uk,True
1815,srinagar,265983,43833.0,jk,jk,False
1816,thalisain,265984,265984.0,uk,uk,True
1817,pithoragarh,265985,265985.0,uk,uk,True
1818,rudraprayag,265986,265986.0,uk,uk,True
1819,deoprayag,265987,,uk,,False
1820,dhanolti,265988,265988.0,uk,uk,True
1821,gajja,265989,265989.0,uk,uk,True
1822,ghansali,265990,265990.0,uk,uk,True
1823,jakhnidhar,265991,265991.0,uk,uk,True
1824,kirtinagar,265992,265992.0,uk,uk,True
1825,narendra nagar,265993,265993.0,uk,uk,True
1826,pratapnagar,265994,265994.0,uk,uk,True
1827,tehri,265995,265995.0,uk,uk,True
1828,bazpur,265996,265996.0,uk,uk,True
1829,gadarpur,265997,265997.0,uk,uk,True
1830,sittarganj,265998,265998.0,uk,uk,True
1831,kashipur,265999,149292.0,up,up,False
1832,khatima,266000,266000.0,uk,uk,True
1833,kichha,266001,266001.0,uk,uk,True
1834,jaspur,266002,266002.0,uk,uk,True
1835,uttarkashi,266003,266003.0,uk,uk,True
1836,chitrakoot,266004,266004.0,up,up,True
1837,theni,266007,266007.0,tn,tn,True
1838,viluppuram,266008,266008.0,tn,tn,True
1839,hanumangarh,266012,266012.0,rj,rj,True
1840,jalore,266013,266013.0,rj,rj,True
1841,nawanshahr,266014,266014.0,pb,pb,True
1842,angul,266015,266015.0,od,od,True
1843,boudh,266016,266016.0,od,od,True
1844,jagatsinghpur,266017,266017.0,od,od,True
1845,malkangiri,266018,266018.0,od,od,True
1846,nabarangpur,266019,266019.0,od,od,True
1847,nuapada,266020,266020.0,od,od,True
1848,alirajpur,266021,266021.0,mp,mp,True
1849,balaghat,266023,266023.0,mp,mp,True
1850,barwani,266024,266024.0,mp,mp,True
1851,jhabua,266025,266025.0,mp,mp,True
1852,panna,266026,266026.0,mp,mp,True
1853,sheopur,266027,266027.0,mp,mp,True
1854,singrauli,266028,266028.0,mp,mp,True
1855,tikamgarh,266029,266029.0,mp,mp,True
1856,umaria,266030,266030.0,mp,mp,True
1857,chandel,266032,266032.0,mn,mn,True
1858,senapati,266033,266033.0,mn,mn,True
1859,tamenglong,266034,266034.0,mn,mn,True
1860,ukhrul,266035,266035.0,mn,mn,True
1861,beed,266036,266036.0,mh,mh,True
1862,gadchiroli,266037,266037.0,mh,mh,True
1863,devikulam,266038,266038.0,kl,kl,True
1864,peermade,266039,266039.0,kl,kl,True
1865,thodupuzha,266040,266040.0,kl,kl,True
1866,udumbanchola,266041,266041.0,kl,kl,True
1867,chamarajanagar,266042,266042.0,ka,ka,True
1868,atchanta,266043,name change,ap,,False
1869,bhimadole,266044,266044.0,ap,ap,True
1870,buttayagudem,266045,266045.0,ap,ap,True
1871,chagallu,266046,266046.0,ap,ap,True
1872,chebrolu,266047,266047.0,ap,ap,True
1873,chintalapudi,266048,266048.0,ap,ap,True
1874,dwaraka tirumala,266049,266049.0,ap,ap,True
1875,devarapalli,266050,266050.0,ap,ap,True
1876,gopalapuram,266051,266051.0,ap,ap,True
1877,iragavaram,266052,266052.0,ap,ap,True
1878,jangareddigudem,266053,266053.0,ap,ap,True
1879,jeelugumilli,266054,266054.0,ap,ap,True
1880,kalla,266055,266055.0,ap,ap,True
1881,kannapuram,266056,266056.0,ap,ap,True
1882,lakkavaram,266057,266057.0,ap,ap,True
1883,mogalturu,266058,266058.0,ap,ap,True
1884,nallajerla,266059,266059.0,ap,ap,True
1885,narsapur,266060,266060.0,ap,ap,True
1886,pentapadu,266061,266061.0,ap,ap,True
1887,vijayarai,266062,266062.0,ap,ap,True
1888,viravasaram,266063,266063.0,ap,ap,True
1889,unguturu,266064,266064.0,ap,ap,True
1890,undrajavaram,266065,266065.0,ap,ap,True
1891,tallapudi,266066,266066.0,ap,ap,True
1892,peravali,266067,266067.0,ap,ap,True
1893,polavaram,266068,266068.0,ap,ap,True
1894,pulla,266069,266069.0,ap,ap,True
1895,tadikalapudi,266070,266070.0,ap,ap,True
1896,palakollu,266071,266071.0,ap,ap,True
1897,penumantra,266072,266072.0,ap,ap,True
1898,poduru,266073,266073.0,ap,ap,True
1899,avalegaon,575491,575491.0,mh,mh,True
1900,bagmandla,575510,575510.0,mh,mh,True
1901,bandivade,575530,575530.0,mh,mh,True
1902,baparde,575551,575551.0,mh,mh,True
1903,belnekhurd,575572,575572.0,mh,mh,True
1904,bharni,575592,575592.0,mh,mh,True
1905,bhirvande,575615,575615.0,mh,mh,True
1906,bhogave,575638,575638.0,mh,mh,True
1907,bhoste,575652,575652.0,mh,mh,True
1908,bordave,575674,575674.0,mh,mh,True
1909,borlipanchatan,575697,575697.0,mh,mh,True
1910,budhavale,575718,575718.0,mh,mh,True
1911,burambavade,575733,575733.0,mh,mh,True
1912,c.c.oros,575756,name change,mh,,False
1913,chafekhol,575772,575772.0,mh,mh,True
1914,chendavan,575791,575791.0,mh,mh,True
1915,dabhole,575811,575811.0,mh,mh,True
1916,dahibav,575835,575835.0,mh,mh,True
1917,deulwada nerur,575855,575855.0,mh,mh,True
1918,devbag,575873,575873.0,mh,mh,True
1919,diveagar,575911,575911.0,mh,mh,True
1920,dodamarg,575931,575931.0,mh,mh,True
1921,gadhitamhane,575955,575955.0,mh,mh,True
1922,gavane,575982,575982.0,mh,mh,True
1923,gavrai,575999,575999.0,mh,mh,True
1924,ghotagewadi,576024,576024.0,mh,mh,True
1925,girye,576046,576046.0,mh,mh,True
1926,hodavade,576068,576068.0,mh,mh,True
1927,industrial area pinguli,576091,576091.0,mh,mh,True
1928,janjira murud,576114,576114.0,mh,mh,True
1929,jaskhar,576136,576136.0,mh,mh,True
1930,kalmist,576156,576156.0,mh,mh,True
1931,kalsuli,576177,576177.0,mh,mh,True
1932,kavathani,576200,576200.0,mh,mh,True
1933,kharepatan,576222,576222.0,mh,mh,True
1934,khavane,576240,576240.0,mh,mh,True
1935,kolad,576263,576263.0,mh,mh,True
1936,kual audyogik samuha,576288,576288.0,mh,mh,True
1937,mithbav,576309,576309.0,mh,mh,True
1938,mutat,576328,576328.0,mh,mh,True
1939,n.s.karanja,576353,576353.0,mh,mh,True
1940,nadan,576375,576375.0,mh,mh,True
1941,padel,576395,576395.0,mh,mh,True
1942,pcts nagothane,576414,576414.0,mh,mh,True
1943,roha av,576431,576431.0,mh,mh,True
1944,tirlot,576454,576454.0,mh,mh,True
1945,tondavali,576477,576477.0,mh,mh,True
1946,tulas,576496,576496.0,mh,mh,True
1947,achigchonggiri,576516,576516.0,ml,ml,True
1948,amlari,576538,576538.0,ml,ml,True
1949,ampati,576562,576562.0,ml,ml,True
1950,araimile,576585,576585.0,ml,ml,True
1951,assam rifles,576606,576606.0,ml,ml,True
1952,baghmara,576629,576629.0,ml,ml,True
1953,balat,576647,576647.0,ml,ml,True
1954,balkinigiri,576671,576671.0,ml,ml,True
1955,balunghat,576688,576688.0,ml,ml,True
1956,barengapara,576712,576712.0,ml,ml,True
1957,barua basti,576735,576735.0,ml,ml,True
1958,bataw,576774,576774.0,ml,ml,True
1959,belguri,576795,576795.0,ml,ml,True
1960,bhoilymbong,576816,576816.0,ml,ml,True
1961,bholaganj bazar,576833,576833.0,ml,ml,True
1962,bishnupur,576853,576853.0,ml,ml,True
1963,bolchugre,576876,576876.0,ml,ml,True
1964,byrki,576899,576899.0,ml,ml,True
1965,byrnihat,576922,576922.0,ml,ml,True
1966,cherrabazar,576946,576946.0,ml,ml,True
1967,cherrapunjee,576957,576957.0,ml,ml,True
1968,dagal,576978,576978.0,ml,ml,True
1969,dainadubi,576989,576989.0,ml,ml,True
1970,dalia,577010,577010.0,ml,ml,True
1971,damalgiri,577031,577031.0,ml,ml,True
1972,dambuk agal,577053,577053.0,ml,ml,True
1973,diengiei,577068,577068.0,ml,ml,True
1974,diengpasoh,577089,577089.0,ml,ml,True
1975,dungki - ingdong,577109,577109.0,ml,ml,True
1976,happy valley,577131,577131.0,ml,ml,True
1977,iewduh,577153,577153.0,ml,ml,True
1978,iewmawiong,577175,577175.0,ml,ml,True
1979,jadigitim,577193,577193.0,ml,ml,True
1980,jakrem,577214,577214.0,ml,ml,True
1981,khanduli,577235,577235.0,ml,ml,True
1982,kynton - u - mon,577260,577260.0,ml,ml,True
1983,kynton massar,577276,577276.0,ml,ml,True
1984,kyrdem kulai,577294,577294.0,ml,ml,True
1985,laitkor,577313,577313.0,ml,ml,True
1986,laitumkhrah,577337,577337.0,ml,ml,True
1987,lawbah,577354,577354.0,ml,ml,True
1988,lyngiong,577375,577375.0,ml,ml,True
1989,mawiong,577400,577400.0,ml,ml,True
1990,mawklot,577412,577412.0,ml,ml,True
1991,mawlai,577436,577436.0,ml,ml,True
1992,mawroh,577456,577456.0,ml,ml,True
1993,mendipathar,577480,577480.0,ml,ml,True
1994,neigrihms,577501,577501.0,ml,ml,True
1995,nongthymmai,577522,577522.0,ml,ml,True
1996,rynjah,577543,577543.0,ml,ml,True
1997,umsaw,577563,577563.0,ml,ml,True
1998,aithur,577581,577581.0,mz,mz,True
1999,ajasora,577592,577592.0,mz,mz,True
2000,bairabi,577611,577611.0,mz,mz,True
2001,balhlakawn,577639,577639.0,mz,mz,True
2002,belthei,577659,577659.0,mz,mz,True
2003,bilkhawthlir,577681,577681.0,mz,mz,True
2004,borapansury,577696,577696.0,mz,mz,True
2005,bualpui,577711,577711.0,mz,mz,True
2006,bualte,577725,577725.0,mz,mz,True
2007,buarpui,577749,577749.0,mz,mz,True
2008,buhchang,577769,577769.0,mz,mz,True
2009,builum,577793,577793.0,mz,mz,True
2010,bungtlang,577818,577818.0,mz,mz,True
2011,bungzung,577836,577836.0,mz,mz,True
2012,chakhang,577851,577851.0,mz,mz,True
2013,chalrang,577875,577875.0,mz,mz,True
2014,champhai,577898,577898.0,mz,mz,True
2015,chandmary,577920,577920.0,mz,mz,True
2016,changpui,577940,577940.0,mz,mz,True
2017,chapui,577961,577961.0,mz,mz,True
2018,chawngte,577982,577982.0,mz,mz,True
2019,chawngtlai,577999,577999.0,mz,mz,True
2020,cherhlun,578016,578016.0,mz,mz,True
2021,cheural,578036,578036.0,mz,mz,True
2022,chhawkhlei,578057,578057.0,mz,mz,True
2023,chhawrtui,578083,578083.0,mz,mz,True
2024,chhuarlung,578106,578106.0,mz,mz,True
2025,chuhvel,578129,578129.0,mz,mz,True
2026,darngawn,578151,578151.0,mz,mz,True
2027,darzo,578172,578172.0,mz,mz,True
2028,demagiri,578193,578193.0,mz,mz,True
2029,diakkawn,578217,578217.0,mz,mz,True
2030,diblibagh,578237,578237.0,mz,mz,True
2031,dulte,578258,578258.0,mz,mz,True
2032,dungtlang,578282,578282.0,mz,mz,True
2033,farkawn,578298,578298.0,mz,mz,True
2034,fungkah,578320,578320.0,mz,mz,True
2035,haulawng,578340,578340.0,mz,mz,True
2036,hauruang,578360,578360.0,mz,mz,True
2037,hmunhmeltha,578382,578382.0,mz,mz,True
2038,hnahchang,578408,578408.0,mz,mz,True
2039,hnahlan,578430,578430.0,mz,mz,True
2040,hnahthial,578452,578452.0,mz,mz,True
2041,hortoki,578474,578474.0,mz,mz,True
2042,hrangchalkawn,578491,578491.0,mz,mz,True
2043,hrianghmun,578511,578511.0,mz,mz,True
2044,hruaikawn,578537,578537.0,mz,mz,True
2045,jarulsury,578556,578556.0,mz,mz,True
2046,kamalanagar,578576,578576.0,mz,mz,True
2047,kawlbem,578594,578594.0,mz,mz,True
2048,kawlchaw west,578615,578615.0,mz,mz,True
2049,kawlkulh,578633,578633.0,mz,mz,True
2050,kawnpui,578660,578660.0,mz,mz,True
2051,kawnpui west,578677,578677.0,mz,mz,True
2052,kelkang,578700,578700.0,mz,mz,True
2053,khawdungsei,578720,578720.0,mz,mz,True
2054,khawhai,578741,578741.0,mz,mz,True
2055,khawkawn,578760,578760.0,mz,mz,True
2056,khawnuam,578780,578780.0,mz,mz,True
2057,khawzawl,578801,578801.0,mz,mz,True
2058,khopai,578824,578824.0,mz,mz,True
2059,khuangleng,578850,578850.0,mz,mz,True
2060,khuangphah,578864,578864.0,mz,mz,True
2061,khuangthing,578883,578883.0,mz,mz,True
2062,kolasib,578906,578906.0,mz,mz,True
2063,laisawral,578927,578927.0,mz,mz,True
2064,lamzawl,578950,578950.0,mz,mz,True
2065,lawngban,578969,578969.0,mz,mz,True
2066,lawngtlai,578989,578989.0,mz,mz,True
2067,leisenzo,579008,579008.0,mz,mz,True
2068,leite,579028,579028.0,mz,mz,True
2069,leithum,579051,579051.0,mz,mz,True
2070,lower theiva,579065,579065.0,mz,mz,True
2071,lungbun,579088,579088.0,mz,mz,True
2072,lungchem,579112,579112.0,mz,mz,True
2073,lunglei,579132,579132.0,mz,mz,True
2074,lungphunlian,579151,579151.0,mz,mz,True
2075,lungsen,579173,579173.0,mz,mz,True
2076,lungtan,579193,579193.0,mz,mz,True
2077,lungtian,579217,579217.0,mz,mz,True
2078,mampui,579231,579231.0,mz,mz,True
2079,mimbung,579252,579252.0,mz,mz,True
2080,muallianpui,579276,579276.0,mz,mz,True
2081,muallung,579288,579288.0,mz,mz,True
2082,mualthuam,579309,579309.0,mz,mz,True
2083,mualvum,579329,579329.0,mz,mz,True
2084,murlen,579348,579348.0,mz,mz,True
2085,n.diltlang,579368,579368.0,mz,mz,True
2086,n.khawbung,579382,579382.0,mz,mz,True
2087,neihdawn,579402,579402.0,mz,mz,True
2088,new latawh,579424,579424.0,mz,mz,True
2089,ngengpuikai,579444,579444.0,mz,mz,True
2090,ngopa,579461,579461.0,mz,mz,True
2091,niawhtlang,579483,579483.0,mz,mz,True
2092,north chawnpui,579504,579504.0,mz,mz,True
2093,north tawipui,579524,579524.0,mz,mz,True
2094,north thingdawl,579544,579544.0,mz,mz,True
2095,nunsury i,579563,579563.0,mz,mz,True
2096,paithar,579581,579581.0,mz,mz,True
2097,pangkhua,579603,579603.0,mz,mz,True
2098,pangzawl,579621,579621.0,mz,mz,True
2099,parva,579642,579642.0,mz,mz,True
2100,phainuam,579661,579661.0,mz,mz,True
2101,phairuangkai,579675,579675.0,mz,mz,True
2102,phaisen,579696,579696.0,mz,mz,True
2103,phura,579716,579716.0,mz,mz,True
2104,puilo,579730,579730.0,mz,mz,True
2105,putlungasih,579755,579755.0,mz,mz,True
2106,ralvawng,579775,579775.0,mz,mz,True
2107,ramlaitui,579796,579796.0,mz,mz,True
2108,rangte,579815,579815.0,mz,mz,True
2109,rawmibawk,579829,579829.0,mz,mz,True
2110,rawpui,579847,579847.0,mz,mz,True
2111,riangtlei,579870,579870.0,mz,mz,True
2112,rualalung,579886,579886.0,mz,mz,True
2113,ruantlang,579906,579906.0,mz,mz,True
2114,rulkual,579927,579927.0,mz,mz,True
2115,rullam,579946,579946.0,mz,mz,True
2116,sabualtlang,579967,579967.0,mz,mz,True
2117,sachan,579986,579986.0,mz,mz,True
2118,saiha,580011,580011.0,mz,mz,True
2119,saihapui,580027,580027.0,mz,mz,True
