,city,REGION,CITY-NAME,CITY-CODE
6596,kodihalli,ap,kodihalli,1333186
6597,kodihalli,ka,kodihalli,918066
6598,dhanvantry nagar,py,dhanvantry nagar,586100
6599,sohach,hp,sohach,958067
6600,kummera,ts,kummera,921055
6601,ambajipeta,ap,ambajipeta,594455
6602,ananjanur,tn,ananjanur,865752
6603,bodapadu,ap,bodapadu,879946
6604,puliyarambakkam,tn,puliyarambakkam,945494
6605,diksal,mh,diksal,891400
6606,govindapalem,ap,govindapalem,898444
6607,amghata,wb,amghata,865310
6608,chak gokul,wb,chak gokul,881694
6609,ragampet,ts,ragampet,946387
6610,chakarbhata camp,cg,chakarbhata camp,598600
6611,masur,ka,masur,930072
6612,masur,mh,masur,1342032
6613,maktha,ts,maktha,927171
6614,orumanayur,kl,orumanayur,938709
6615,birsinghpur,br,birsinghpur,1333828
6616,birsinghpur,jh,birsinghpur,879533
6617,birsinghpur,mp,birsinghpur,1343160
6618,birsinghpur,up,birsinghpur,1350947
6619,birsinghpur,wb,birsinghpur,1355569
6620,majari,mp,majari,1344747
6621,majari,pb,majari,926741
6622,majari,up,majari,1352905
6623,dharhara,br,dharhara,609081
6624,dharhara,jh,dharhara,1339714
6625,dharhara,up,dharhara,1351373
6626,chaitpur,wb,chaitpur,881543
6627,dayalpura,pb,dayalpura,1346795
6628,dayalpura,rj,dayalpura,888339
6629,dholi,br,dholi,890851
6630,dholi,gj,dholi,1336665
6631,dholi,hr,dholi,1338703
6632,dholi,mh,dholi,1341533
6633,dholi,rj,dholi,1348040
6634,dholi,up,dholi,1351401
6635,darap,jk,darap,1340418
6636,darap,sk,darap,586682
6637,ratangarh,hp,ratangarh,1338161
6638,ratangarh,mp,ratangarh,1345429
6639,ratangarh,rj,ratangarh,726479
6640,ratangarh,up,ratangarh,1353833
6641,gopuri,mh,gopuri,898060
6642,amdanga,wb,amdanga,865261
6643,jhanwar,rj,jhanwar,906213
6644,barwaha,mp,barwaha,148898
6645,kacharam,ts,kacharam,907640
6646,hardauli,up,hardauli,900580
6647,chirayinkeezhu,kl,chirayinkeezhu,885516
6648,asifabad,ts,asifabad,659342
6649,narasinghapur,wb,narasinghapur,602912
6650,ankisettipalle,ap,ankisettipalle,866180
6651,madansar,rj,madansar,925269
6652,ramannapalem,ap,ramannapalem,947510
6653,ramannapalem,ts,ramannapalem,1349751
6654,bira ballavepara,wb,bira ballavepara,596849
6655,belur,ka,belur,726229
6656,belur,mh,belur,1341330
6657,belur,tn,belur,1349875
6658,belur,ts,belur,1349367
6659,belur,wb,belur,1355542
6660,salur,ap,salur,148219
6661,salur,ka,salur,1341061
6662,salur,tn,salur,1349968
6663,salur,uk,salur,1355356
6664,anandpur,br,anandpur,605725
6665,anandpur,cg,anandpur,1335194
6666,anandpur,gj,anandpur,1336552
6667,anandpur,hp,anandpur,1337079
6668,anandpur,hr,anandpur,1338410
6669,anandpur,jh,anandpur,1339439
6670,anandpur,mp,anandpur,1342588
6671,anandpur,od,anandpur,1346005
6672,anandpur,rj,anandpur,1347517
6673,anandpur,ts,anandpur,1349334
6674,anandpur,uk,anandpur,1354580
6675,anandpur,up,anandpur,1350122
6676,naranpur,gj,naranpur,1336898
6677,naranpur,jh,naranpur,936060
6678,naranpur,od,naranpur,1346382
6679,kapurthala,pb,kapurthala,62777
6680,kutia,up,kutia,922263
6681,ausa,mh,ausa,740607
6682,godhani,mh,godhani,897366
6683,yellapur,ka,yellapur,148649
6684,yellapur,ts,yellapur,1349858
6685,mahabubabad,ts,mahabubabad,659343
6686,chhatrapur,mh,chhatrapur,1341440
6687,chhatrapur,od,chhatrapur,1346110
6688,chhatrapur,up,chhatrapur,1351147
6689,chhatrapur,wb,chhatrapur,884374
6690,panpur,mp,panpur,940998
6691,panpur,uk,panpur,1355265
6692,panpur,up,panpur,1353494
6693,belaswadi,mh,belaswadi,874469
6694,aliyanilai,tn,aliyanilai,864737
6695,lingamgunta,ap,lingamgunta,924260
6696,suryapet,ts,suryapet,248539
6697,mogalikuduru,ap,mogalikuduru,597510
6698,pamidi,ap,pamidi,940258
6699,moram,ap,moram,932201
6700,polivakkam,tn,polivakkam,944953
6701,bilari,br,bilari,1333813
6702,bilari,cg,bilari,598483
6703,bilari,jh,bilari,1339608
6704,bilari,uk,bilari,1354720
6705,bilari,up,bilari,1350914
6706,kundal,br,kundal,921149
6707,kundal,hp,kundal,1337846
6708,kundal,hr,kundal,1338982
6709,kundal,ka,kundal,1340938
6710,kundal,mh,kundal,1341924
6711,kundal,pb,kundal,1347045
6712,kundal,rj,kundal,1348554
6713,kundal,uk,kundal,1355087
6714,bahagalpur,wb,bahagalpur,869096
6715,sangvi,ka,sangvi,1341065
6716,sangvi,mh,sangvi,952523
6717,sangvi,mp,sangvi,1345544
6718,sangvi,ts,sangvi,1349781
6719,andivalasu,tn,andivalasu,865922
6720,aram,up,aram,866522
6721,dharni,cg,dharni,890302
6722,dharni,hr,dharni,1338696
6723,dharni,mh,dharni,1341530
6724,dharni,mp,dharni,1343512
6725,radhamohanpur,od,radhamohanpur,946342
6726,radhamohanpur,wb,radhamohanpur,1355838
6727,kottappadi,kl,kottappadi,664968
6728,patharghata,jh,patharghata,942413
6729,patharghata,wb,patharghata,1355827
6730,limbdi,gj,limbdi,148437
6731,kukas,gj,kukas,920461
6732,sikandra,br,sikandra,1335014
6733,sikandra,mp,sikandra,1345679
6734,sikandra,rj,sikandra,1349157
6735,sikandra,up,sikandra,726621
6736,pottalkadu,tn,pottalkadu,945195
6737,basubati,wb,basubati,873771
6738,mannanur,ts,mannanur,929066
6739,sangam,ap,sangam,1333318
6740,sangam,jk,sangam,1340663
6741,sangam,ka,sangam,148630
6742,sangam,mh,sangam,1342293
6743,sangam,mp,sangam,1345539
6744,sangam,ts,sangam,1349779
6745,maghi,br,maghi,925745
6746,maghi,up,maghi,1352836
6747,koovappady,kl,koovappady,919159
6748,maktapur,mh,maktapur,927169
6749,maktapur,mp,maktapur,1344762
6750,asadtala,wb,asadtala,593205
6751,kakching,mn,kakching,148886
6752,kuthla,mp,kuthla,922250
6753,punnapra,kl,punnapra,726294
6754,balana,gj,balana,1336566
6755,balana,hp,balana,870090
6756,balana,hr,balana,1338470
6757,balana,rj,balana,1347610
6758,barasahi,od,barasahi,872278
6759,jherli,rj,jherli,906390
6760,kushalpura,mp,kushalpura,922037
6761,kushalpura,rj,kushalpura,1348571
6762,budhakhali,wb,budhakhali,880801
6763,gohana,hr,gohana,148520
6764,gohana,mp,gohana,1343724
6765,gohana,rj,gohana,1348139
6766,gohana,up,gohana,1351657
6767,belhi,br,belhi,874591
6768,belhi,up,belhi,1350648
6769,nabipur,hr,nabipur,1339120
6770,nabipur,mp,nabipur,1344968
6771,nabipur,pb,nabipur,1347171
6772,nabipur,up,nabipur,933901
6773,nabipur,wb,nabipur,1355796
6774,harigram,wb,harigram,900719
6775,ankanpalle,ts,ankanpalle,866153
6776,valambur,kl,valambur,966311
6777,banjari,br,banjari,607593
6778,banjari,cg,banjari,1335276
6779,banjari,hp,banjari,1337167
6780,banjari,jh,banjari,1339507
6781,banjari,mh,banjari,1341303
6782,banjari,mp,banjari,1342797
6783,banjari,od,banjari,1346036
6784,banjari,rj,banjari,1347642
6785,banjari,up,banjari,1350427
6786,borda,cg,borda,1335408
6787,borda,gj,borda,1336605
6788,borda,mh,borda,1341393
6789,borda,mp,borda,1343181
6790,borda,od,borda,1346091
6791,borda,rj,borda,1347831
6792,borda,ts,borda,880385
6793,talab tillo,jk,talab tillo,960629
6794,rahmatpur,br,rahmatpur,946588
6795,rahmatpur,uk,rahmatpur,1355305
6796,rahmatpur,up,rahmatpur,1353710
6797,maredupalle,ap,maredupalle,929500
6798,savarde,mh,savarde,954317
6799,sulur,ka,sulur,1341094
6800,sulur,tn,sulur,149209
6801,pingalvada,gj,pingalvada,944113
6802,kotul,mh,kotul,919962
6803,koilabad,wb,koilabad,918265
6804,kalaparru,ap,kalaparru,908944
6805,gunj,mh,gunj,899237
6806,morai,gj,morai,1336882
6807,morai,mp,morai,932194
6808,sarwat,up,sarwat,953855
6809,kondimedu,tn,kondimedu,919000
6810,sarkarpool,wb,sarkarpool,604134
6811,ahiraula,up,ahiraula,863808
6812,mahabaleshwar,mh,mahabaleshwar,148786
6813,chowara,kl,chowara,726266
6814,beawar,rj,beawar,726452
6815,bagafa,tr,bagafa,868585
6816,kathalia,tr,kathalia,913124
6817,kasarwadi,mh,kasarwadi,726321
6818,gunawati,rj,gunawati,899068
6819,gummuluru,ap,gummuluru,899024
6820,katghora,cg,katghora,148315
6821,mogalturu,ap,mogalturu,266058
6822,bishramganj,tr,bishramganj,588412
6823,mirpur,br,mirpur,1334631
6824,mirpur,gj,mirpur,1336877
6825,mirpur,hr,mirpur,1339091
6826,mirpur,jh,mirpur,1340058
6827,mirpur,mp,mirpur,1344896
6828,mirpur,pb,mirpur,1347149
6829,mirpur,up,mirpur,931509
6830,sakatpur,mp,sakatpur,1345496
6831,sakatpur,rj,sakatpur,1349048
6832,sakatpur,up,sakatpur,951257
6833,idigarai,tn,idigarai,902760
6834,inole,ts,inole,903121
6835,nilpur,gj,nilpur,937767
6836,nilpur,pb,nilpur,1347210
6837,muktapur,as,muktapur,1333467
6838,muktapur,br,muktapur,1334646
6839,muktapur,od,muktapur,932894
6840,muktapur,ts,muktapur,1349660
6841,muktapur,up,muktapur,1353153
6842,girgaon,cg,girgaon,1335618
6843,girgaon,mh,girgaon,1341586
6844,girgaon,ts,girgaon,1349442
6845,girgaon,uk,girgaon,897131
6846,honnahalli,ap,honnahalli,1333160
6847,honnahalli,ka,honnahalli,902235
6848,kinwat,mh,kinwat,740608
6849,kunjaban,jh,kunjaban,1339970
6850,kunjaban,tr,kunjaban,588802
6851,maniyanur,tn,maniyanur,928868
6852,kunavaram,ap,kunavaram,597009
6853,baramasia,jh,baramasia,872198
6854,karai,br,karai,1334306
6855,karai,gj,karai,1336762
6856,karai,hp,karai,1337701
6857,karai,mp,karai,1344200
6858,karai,rj,karai,1348398
6859,karai,tn,karai,911474
6860,karai,up,karai,1352226
6861,mulbagal,ka,mulbagal,726246
6862,basudeopur,br,basudeopur,873772
6863,koduvilarpatti,tn,koduvilarpatti,918145
6864,sangrah,hp,sangrah,626763
6865,dhani majra,hr,dhani majra,889866
6866,dumri,br,dumri,1334032
6867,dumri,jh,dumri,892887
6868,dumri,up,dumri,1351481
6869,kattakamanpatti,tn,kattakamanpatti,913431
6870,hotwar,jh,hotwar,902349
6871,chikhalgaon,mh,chikhalgaon,884851
6872,karanja,br,karanja,1334311
6873,karanja,jh,karanja,1339886
6874,karanja,mh,karanja,148769
6875,karanja,mp,karanja,1344208
6876,karanja,od,karanja,1346263
6877,karanja,wb,karanja,1355712
6878,panvadi,gj,panvadi,1336922
6879,panvadi,mh,panvadi,941084
6880,ganganapalli,ap,ganganapalli,894887
6881,imilia,br,imilia,902891
6882,imilia,up,imilia,1351866
6883,varchanhalli,ka,varchanhalli,966609
6884,pithoragarh,uk,pithoragarh,265985
6885,sarai aurangabad,hr,sarai aurangabad,952988
6886,anchar,jk,anchar,865803
6887,saraiya,br,saraiya,740944
6888,saraiya,jh,saraiya,1340244
6889,saraiya,up,saraiya,1354024
6890,tembhurni,mh,tembhurni,962046
6891,tembhurni,mp,tembhurni,1345875
6892,upleta,gj,upleta,726177
6893,khoda,gj,khoda,916717
6894,khoda,rj,khoda,1348496
6895,dharur,mh,dharur,1341531
6896,dharur,ts,dharur,595510
6897,kotli,hp,kotli,1337835
6898,kotli,hr,kotli,1338975
6899,kotli,jk,kotli,1340542
6900,kotli,pb,kotli,919798
6901,kotli,uk,kotli,1355076
6902,gummaluru,ap,gummaluru,899010
6903,wyra,ts,wyra,967778
6904,bhupalapatnam,ap,bhupalapatnam,878160
6905,bhupalapatnam,ts,bhupalapatnam,1349374
6906,korakkattur,tn,korakkattur,919234
6907,mahendrawada,ap,mahendrawada,597223
6908,jagannath,wb,jagannath,903681
6909,puraina,br,puraina,945773
6910,puraina,mp,puraina,1345327
6911,puraina,up,puraina,1353682
6912,sattala,ap,sattala,954179
6913,mohadi,cg,mohadi,1336080
6914,mohadi,mh,mohadi,931824
6915,mohadi,od,mohadi,1346367
6916,rajewadi,mh,rajewadi,947058
6917,illambazar,wb,illambazar,600300
6918,dayalpur,br,dayalpur,1333953
6919,dayalpur,cg,dayalpur,1335505
6920,dayalpur,hr,dayalpur,1338668
6921,dayalpur,jh,dayalpur,1339698
6922,dayalpur,mp,dayalpur,888337
6923,dayalpur,up,dayalpur,1351282
6924,oragadam,tn,oragadam,938654
6925,rajaram,mh,rajaram,148830
6926,rajaram,ts,rajaram,1349740
6927,rajaram,up,rajaram,1353735
6928,bogole,ap,bogole,880065
6929,ghilaua,up,ghilaua,896493
6930,paidipalli,ts,paidipalli,939406
6931,gheora,dl,gheora,896466
6932,mudaliarkuppam,tn,mudaliarkuppam,932565
6933,kalaikunda a f,wb,kalaikunda a f,600905
6934,amrapur,gj,amrapur,600925
6935,amrapur,ka,amrapur,1340725
6936,amrapur,mh,amrapur,1341226
6937,amrapur,mp,amrapur,1342580
6938,amrapur,up,amrapur,1350114
6939,raxaul,br,raxaul,148300
6940,khandala,ka,khandala,1340905
6941,khandala,mh,khandala,726323
6942,khandala,mp,khandala,1344360
6943,khandala,ts,khandala,1349541
6944,mundera,cg,mundera,1336093
6945,mundera,up,mundera,933121
6946,talwandi,pb,talwandi,149026
6947,ram nagar,pb,ram nagar,1347256
6948,ram nagar,up,ram nagar,947383
6949,thimmalapura,ka,thimmalapura,962805
6950,hasnapur,gj,hasnapur,1336714
6951,hasnapur,mh,hasnapur,1341640
6952,hasnapur,ts,hasnapur,1349482
6953,hasnapur,up,hasnapur,901198
6954,ulliyeri,kl,ulliyeri,726299
6955,shevgaon,mh,shevgaon,726353
6956,banakdih,cg,banakdih,870880
6957,jethia,wb,jethia,905929
6958,panchpota,wb,panchpota,940477
6959,dibbanakallu,ap,dibbanakallu,891186
6960,payam,kl,payam,942963
6961,manjeshwar,kl,manjeshwar,148683
6962,vallioor,tn,vallioor,966392
6963,dinnepalya,ka,dinnepalya,891571
6964,sarpai,wb,sarpai,953679
6965,dabhoi,gj,dabhoi,256312
6966,atrauli,br,atrauli,1333559
6967,atrauli,up,atrauli,63820
6968,chhapra,br,chhapra,659925
6969,chhapra,hr,chhapra,1338633
6970,chhapra,mp,chhapra,1343306
6971,chhapra,rj,chhapra,1347892
6972,chhapra,up,chhapra,1351138
6973,bargachia,wb,bargachia,872526
6974,thazhava,kl,thazhava,962690
6975,jawahir,up,jawahir,905799
6976,brahmanpara,wb,brahmanpara,597132
6977,vijaypura,mp,vijaypura,967226
6978,vijaypura,rj,vijaypura,1349304
6979,karamba,gj,karamba,1336764
6980,karamba,jh,karamba,911558
6981,karamba,mh,karamba,1341780
6982,mohol,mh,mohol,743804
6983,eranapuram,tn,eranapuram,893501
6984,ptc udhampur,jk,ptc udhampur,609226
6985,brahmottar chatra,wb,brahmottar chatra,597159
6986,taruwala,hp,taruwala,961608
6987,sripur,br,sripur,1335072
6988,sripur,od,sripur,1346507
6989,sripur,ts,sripur,1349812
6990,sripur,uk,sripur,1355416
6991,sripur,up,sripur,1354291
6992,sripur,wb,sripur,958849
6993,mansadwip,wb,mansadwip,602418
6994,dapur,mh,dapur,887625
6995,vadakarai,tn,vadakarai,966038
6996,merta,rj,merta,931145
6997,pathri,br,pathri,1334800
6998,pathri,cg,pathri,1336205
6999,pathri,hr,pathri,1339193
7000,pathri,mh,pathri,740611
7001,pathri,mp,pathri,1345251
7002,pathri,rj,pathri,1348919
7003,pathri,uk,pathri,1355279
7004,ponnavarayankottai,tn,ponnavarayankottai,945033
7005,gajsar,rj,gajsar,894432
7006,painta,wb,painta,939481
7007,jainpur,hr,jainpur,1338817
7008,jainpur,jh,jainpur,903940
7009,jainpur,mh,jainpur,1341682
7010,jainpur,pb,jainpur,1346911
7011,jainpur,up,jainpur,1351939
7012,ghugumali,wb,ghugumali,599611
7013,medha,cg,medha,930691
7014,medha,mh,medha,1342039
7015,medha,mp,medha,1344884
7016,penubaka,ap,penubaka,943214
7017,enamadurru,ap,enamadurru,893446
7018,thandewala,pb,thandewala,962513
7019,ponnankuppam,tn,ponnankuppam,945024
7020,dubauli,br,dubauli,892316
7021,dubauli,up,dubauli,1351449
7022,dudhali,uk,dudhali,892416
7023,dudhali,up,dudhali,1351458
7024,lonand,mh,lonand,726330
7025,arkhapur,up,arkhapur,866863
7026,kakraua,mp,kakraua,1344111
7027,kakraua,up,kakraua,908706
7028,rajapeth,mh,rajapeth,946962
7029,madha,hr,madha,1339023
7030,madha,mh,madha,256269
7031,khurja,up,khurja,149298
7032,pura,br,pura,1334838
7033,pura,cg,pura,1336241
7034,pura,gj,pura,1336945
7035,pura,ka,pura,945690
7036,pura,mp,pura,1345326
7037,pura,rj,pura,1348956
7038,pura,up,pura,1353680
7039,bedusupalli,ap,bedusupalli,874212
7040,venkatesapuram,ap,venkatesapuram,1333361
7041,venkatesapuram,tn,venkatesapuram,967089
7042,sidhpur,br,sidhpur,1335010
7043,sidhpur,gj,sidhpur,248248
7044,sidhpur,hp,sidhpur,1338282
7045,sidhpur,pb,sidhpur,1347374
7046,sidhpur,uk,sidhpur,1355393
7047,sidhpur,up,sidhpur,1354173
7048,sidhpur,wb,sidhpur,1355895
7049,ariyandivalasu,tn,ariyandivalasu,866793
7050,dhari,gj,dhari,1336660
7051,dhari,hp,dhari,1337473
7052,dhari,mp,dhari,1343510
7053,dhari,uk,dhari,890215
7054,dhari,up,dhari,1351374
7055,tareti,gj,tareti,961458
7056,patharquerry,as,patharquerry,604432
7057,khaspur,br,khaspur,916001
7058,khaspur,mh,khaspur,1341842
7059,khaspur,pb,khaspur,1347010
7060,khaspur,up,khaspur,1352459
7061,khaspur,wb,khaspur,1355732
7062,himayunpur,up,himayunpur,901840
7063,nellaya,kl,nellaya,937259
7064,devarapalem,ap,devarapalem,889029
7065,edavanakad,kl,edavanakad,738043
7066,kalegaon,mh,kalegaon,1341729
7067,kalegaon,mp,kalegaon,909062
7068,khatra,pb,khatra,1347011
7069,khatra,wb,khatra,149405
7070,banagram,wb,banagram,594750
7071,awadhpur,up,awadhpur,867810
7072,bagain,hp,bagain,868609
7073,batasingaram,ts,batasingaram,873853
7074,chintalur,ts,chintalur,885413
7075,karadipatti,tn,karadipatti,911438
7076,bundi,rj,bundi,149045
7077,bundi,uk,bundi,1354735
7078,kathua,br,kathua,1334352
7079,kathua,jk,kathua,609121
7080,kathua,up,kathua,1352334
7081,lakhmi khera,up,lakhmi khera,923004
7082,patul,wb,patul,942826
7083,makhdumpur,br,makhdumpur,741526
7084,makhdumpur,up,makhdumpur,1352926
7085,arungunam,tn,arungunam,867034
7086,tighara,mp,tighara,1345897
7087,tighara,up,tighara,963019
7088,anakkayam,kl,anakkayam,865713
7089,radhanagari,mh,radhanagari,946346
7090,gollalapalem,ap,gollalapalem,897686
7091,bhelian,wb,bhelian,877200
7092,halvad,gj,halvad,256266
7093,tahu,hp,tahu,960429
7094,olpad,gj,olpad,148449
7095,mallaram,ts,mallaram,927685
7096,surendranagar,gj,surendranagar,63985
7097,kochi,kl,kochi,148673
7098,kochi,mh,kochi,1341862
7099,tiruvambadi,kl,tiruvambadi,963693
7100,kamangarh,up,kamangarh,909798
7101,papparapatti,tn,papparapatti,149178
7102,khejuria,jh,khejuria,1339934
7103,khejuria,od,khejuria,916216
7104,khejuria,wb,khejuria,1355733
7105,barhara,br,barhara,1333679
7106,barhara,jh,barhara,872615
7107,barhara,up,barhara,1350515
7108,pentapadu,ap,pentapadu,266061
7109,andulia,wb,andulia,592957
7110,abburu,ap,abburu,863108
7111,matiari,br,matiari,930279
7112,matiari,up,matiari,1353070
7113,matiari,wb,matiari,1355786
7114,peermade,kl,peermade,266039
7115,mohana,hr,mohana,1339097
7116,mohana,mp,mohana,1344906
7117,mohana,od,mohana,1346368
7118,mohana,rj,mohana,1348745
7119,mohana,up,mohana,1353117
7120,mohana,wb,mohana,931861
7121,atrari,mp,atrari,1342622
7122,atrari,up,atrari,867573
7123,wani,mh,wani,148877
7124,wani,rj,wani,1349307
7125,bhaipur,br,bhaipur,1333746
7126,bhaipur,jh,bhaipur,875685
7127,bhaipur,up,bhaipur,1350726
7128,ghaghpur,up,ghaghpur,896105
7129,bharatgaon,mh,bharatgaon,876415
7130,darphal,mh,darphal,887916
7131,edavanna,kl,edavanna,893225
7132,madarpur,br,madarpur,925311
7133,madarpur,jh,madarpur,1340006
7134,madarpur,pb,madarpur,1347071
7135,madarpur,rj,madarpur,1348615
7136,madarpur,uk,madarpur,1355121
7137,madarpur,up,madarpur,1352806
7138,dahivadi,mh,dahivadi,886808
7139,pimpalgaon,mh,pimpalgaon,944002
7140,kottala,ap,kottala,919898
7141,adibatla,ts,adibatla,594129
7142,michealnagar,wb,michealnagar,602502
7143,mehunwala,uk,mehunwala,930864
7144,ramanpur,mp,ramanpur,1345375
7145,ramanpur,up,ramanpur,947516
7146,ragolu,ap,ragolu,946490
7147,kottappalli,kl,kottappalli,919927
7148,kukkalapalle,ap,kukkalapalle,920481
7149,junnar,mh,junnar,148761
7150,perambra,kl,perambra,740603
7151,papnamau,up,papnamau,941165
7152,sonapatti,wb,sonapatti,958414
7153,khulna,wb,khulna,917044
7154,udapur,mh,udapur,1342434
7155,udapur,up,udapur,964876
7156,dola,br,dola,1334014
7157,dola,jh,dola,891903
7158,dola,mp,dola,1343561
7159,dola,uk,dola,1354842
7160,rangat,an,rangat,593977
7161,periyakulam,tn,periyakulam,43816
7162,balua,br,balua,607387
7163,balua,up,balua,1350379
7164,mustipalli,ap,mustipalli,933774
7165,mustipalli,ts,mustipalli,1349666
7166,mukundarayapuram,tn,mukundarayapuram,932907
7167,gundalapeta,ap,gundalapeta,899087
7168,aswathtala,wb,aswathtala,593380
7169,kodigehalli,ka,kodigehalli,918061
7170,draksharamam,ap,draksharamam,595607
7171,mahmudpur tigri,up,mahmudpur tigri,926285
7172,barauna,br,barauna,1333667
7173,barauna,up,barauna,872323
7174,kharguli,as,kharguli,604097
7175,bagahi,br,bagahi,606764
7176,bagahi,up,bagahi,590052
7177,machupalle,ap,machupalle,925159
7178,gangulapalem,ap,gangulapalem,895062
7179,birati,wb,birati,879339
7180,somta,mh,somta,664980
7181,achalu,ka,achalu,863210
7182,dared,gj,dared,887735
7183,palitana,gj,palitana,148452
7184,viravada,ap,viravada,967327
7185,chak mahni,up,chak mahni,881779
7186,haripuram,ap,haripuram,900781
7187,ahmedgarh,pb,ahmedgarh,863861
7188,sangrampur,br,sangrampur,952500
7189,sangrampur,jh,sangrampur,1340240
7190,sangrampur,jk,sangrampur,1340668
7191,sangrampur,mh,sangrampur,1342296
7192,sangrampur,mp,sangrampur,1345543
7193,sangrampur,od,sangrampur,1346464
7194,sangrampur,up,sangrampur,1354000
7195,bijainagar,rj,bijainagar,149044
7196,bommanal,ka,bommanal,880225
7197,ghodegaon,mh,ghodegaon,626377
7198,gosan,hp,gosan,898300
7199,kuhuboto,nl,kuhuboto,920395
7200,bokadvira,mh,bokadvira,880126
7201,kabnur,mh,kabnur,907599
7202,dafi,up,dafi,886656
7203,kanhalli,ka,kanhalli,910685
7204,pidaparru,ap,pidaparru,943856
7205,warud,mh,warud,726367
7206,narsimlapalli,ts,narsimlapalli,936426
7207,bendubi,wb,bendubi,596207
7208,barnia,jh,barnia,873000
7209,barnia,rj,barnia,1347690
7210,barnia,wb,barnia,1355529
7211,pambankulam,tn,pambankulam,940247
7212,madpur,cg,madpur,1336013
7213,madpur,pb,madpur,1347075
7214,madpur,up,madpur,1352830
7215,madpur,wb,madpur,925612
7216,mulavana,kl,mulavana,932962
7217,akaram,ts,akaram,864160
7218,mokila,ts,mokila,932077
7219,ringas,rj,ringas,149087
7220,chigurupadu,ap,chigurupadu,884813
7221,sirmatpur,br,sirmatpur,957476
7222,sirmatpur,jh,sirmatpur,1340289
7223,khagaul,br,khagaul,256325
7224,chagal,ts,chagal,881450
7225,bagchi,wb,bagchi,868670
7226,bhagatpur,br,bhagatpur,1333741
7227,bhagatpur,cg,bhagatpur,1335347
7228,bhagatpur,hp,bhagatpur,1337246
7229,bhagatpur,mp,bhagatpur,1342990
7230,bhagatpur,od,bhagatpur,875424
7231,bhagatpur,pb,bhagatpur,1346682
7232,bhagatpur,up,bhagatpur,1350702
7233,monoharpur,wb,monoharpur,602627
7234,pakhal,hr,pakhal,939601
7235,pakhal,ka,pakhal,1341034
7236,pakhal,ts,pakhal,1349702
7237,madhaipur,br,madhaipur,1334532
7238,madhaipur,cg,madhaipur,1336010
7239,madhaipur,up,madhaipur,1352812
7240,madhaipur,wb,madhaipur,602182
7241,rayate,mh,rayate,949119
7242,mayannur,kl,mayannur,930631
7243,barsat,hr,barsat,1338517
7244,barsat,mp,barsat,873123
7245,barsat,pb,barsat,1346651
7246,patuli,od,patuli,942827
7247,patuli,wb,patuli,1355830
7248,pachama,mp,pachama,1345113
7249,pachama,up,pachama,938813
7250,bangalipara,as,bangalipara,601748
7251,lohardaga,jh,lohardaga,256351
7252,chimpu,ar,chimpu,599793
7253,antamau,up,antamau,866277
7254,kakarlapadu,ap,kakarlapadu,908574
7255,chunchura,wb,chunchura,726642
7256,nallagonda,ap,nallagonda,1333253
7257,nallagonda,ts,nallagonda,935380
7258,rakkar,hp,rakkar,947302
7259,domlur,ka,domlur,726234
7260,khampur,dl,khampur,1336513
7261,khampur,up,khampur,915176
7262,ajjaram,ap,ajjaram,864083
7263,ramapur,ka,ramapur,1341049
7264,ramapur,mh,ramapur,1342230
7265,ramapur,ts,ramapur,947525
7266,ramapur,up,ramapur,1353768
7267,ramapur,wb,ramapur,1355851
7268,kosgi,ts,kosgi,726502
7269,palsaura,ch,palsaura,940161
7270,takipur,br,takipur,1335096
7271,takipur,jh,takipur,960553
7272,takipur,pb,takipur,1347400
7273,takipur,up,takipur,1354356
7274,takipur,wb,takipur,1355916
7275,pipra,br,pipra,1334822
7276,pipra,cg,pipra,1336230
7277,pipra,jh,pipra,944372
7278,pipra,mh,pipra,1342196
7279,pipra,mp,pipra,1345290
7280,pipra,up,pipra,1353639
7281,hoskote,ka,hoskote,148585
7282,manepalli,ap,manepalli,597312
7283,amlataria,wb,amlataria,865433
7284,zahirabad,ts,zahirabad,968099
7285,urakam,kl,urakam,965700
7286,west mambalam,tn,west mambalam,967756
7287,vyara,gj,vyara,148480
7288,bharkata,jh,bharkata,1339589
7289,bharkata,wb,bharkata,596572
7290,desaipalli,ts,desaipalli,888874
7291,ekrukha,mh,ekrukha,893342
7292,vellamunda,kl,vellamunda,966905
7293,bikkavolu,ap,bikkavolu,594711
7294,purakkad,kl,purakkad,945782
7295,madhipura,br,madhipura,925449
7296,barampur,as,barampur,601813
7297,barampur,cg,barampur,1335288
7298,barampur,uk,barampur,1354645
7299,barampur,up,barampur,1350471
7300,barampur,wb,barampur,1355527
7301,captainganj,up,captainganj,881359
7302,mankur,wb,mankur,929033
7303,elamkunnapuzha,kl,elamkunnapuzha,740599
7304,mandsaur,mp,mandsaur,63849
7305,vallikunnu,kl,vallikunnu,966391
7306,madharam,ts,madharam,925420
7307,machapur,ka,machapur,925057
7308,machapur,ts,machapur,1349591
7309,irugur,tn,irugur,149125
7310,chuli,rj,chuli,886177
7311,nagondapalli,tn,nagondapalli,934884
7312,sakhinetipalli,ap,sakhinetipalli,598651
7313,moinabad,ts,moinabad,932019
7314,konasandra,ka,konasandra,918847
7315,dondapudi,ap,dondapudi,892054
7316,basirhat college,wb,basirhat college,595711
7317,fatehpur chaurasi,up,fatehpur chaurasi,726595
7318,torna,cg,torna,1336479
7319,torna,gj,torna,1337054
