"id","name","netacuity_id","targeting_tag","state_id"
51591611,Ahlay,"591611",CITY_AHLAY,52001309
51591632,Ahmadpur,"591632",CITY_AHMADPUR,52001309
51591654,Ahora,"591654",CITY_AHORA,52001309
51591670,Ajmatpur,"591670",CITY_AJMATPUR,52001309
51591691,Ajodhya Nagar,"591691",CITY_AJODHYA_NAGAR,52001309
51591712,Ajoya,"591712",CITY_AJOYA,52001309
51591732,Akaipur,"591732",CITY_AKAIPUR,52001309
51591753,Akalpoush,"591753",CITY_AKALPOUSH,52001309
51591771,Akanda Danga,"591771",CITY_AKANDA_DANGA,52001309
51591787,Akandabari,"591787",CITY_AKANDABARI,52001309
51591807,Akchara,"591807",CITY_AKCHARA,52001309
51591827,Akhanagar,"591827",CITY_AKHANAGAR,52001309
51591845,Aknageria,"591845",CITY_AKNAGERIA,52001309
51591861,Akpura,"591861",CITY_AKPURA,52001309
51591881,Akra Krishnanagar,"591881",CITY_AKRA_KRISHNANAGAR,52001309
51591904,Akrarhat Bandar,"591904",CITY_AKRARHAT_BANDAR,52001309
51591925,Alamchak Belda,"591925",CITY_ALAMCHAK_BELDA,52001309
51591966,Alangiri,"591966",CITY_ALANGIRI,52001309
51591984,Algarah,"591984",CITY_ALGARAH,52001309
51592004,Aligarh,"592004",CITY_ALIGARH,52010044
51592025,Aligram,"592025",CITY_ALIGRAM,52001309
51592065,Alinan,"592065",CITY_ALINAN,52001309
51592083,Alipurduar,"592083",CITY_ALIPURDUAR,52001309
51592106,Alipurduar Court,"592106",CITY_ALIPURDUAR_COURT,52001309
51592121,Alipurduar Junction,"592121",CITY_ALIPURDUAR_JUNCTION,52001309
51592138,Alok Jhari,"592138",CITY_ALOK_JHARI,52001309
51592159,Altagram Magurmari,"592159",CITY_ALTAGRAM_MAGURMARI,52001309
51592180,Altapur,"592180",CITY_ALTAPUR,52001309
51592199,Alukaranbarh,"592199",CITY_ALUKARANBARH,52001309
51592232,Amaljhari,"592232",CITY_AMALJHARI,52001309
51592258,Amarda,"592258",CITY_AMARDA,52010030
51592294,Amarshi,"592294",CITY_AMARSHI,52001309
51592321,Amarsinghi,"592321",CITY_AMARSINGHI,52001309
51592361,Ambikapur Mamudpur,"592361",CITY_AMBIKAPUR_MAMUDPUR,52001309
51592382,Ambootia,"592382",CITY_AMBOOTIA,52001309
51592401,Amdan,"592401",CITY_AMDAN,52001309
51592421,Amdangra,"592421",CITY_AMDANGRA,52001309
51592444,Amdoi,"592444",CITY_AMDOI,52001309
51592475,Aminpur,"592475",CITY_AMINPUR,52001309
51592497,Amiya Narayanpur,"592497",CITY_AMIYA_NARAYANPUR,52001309
51592516,Amjolpahari,"592516",CITY_AMJOLPAHARI,52001309
51592537,Amjore,"592537",CITY_AMJORE,52001309
51592558,Amlagora,"592558",CITY_AMLAGORA,52001309
51592580,Amlamethi,"592580",CITY_AMLAMETHI,52001309
51592597,Amlatora,"592597",CITY_AMLATORA,52001309
51592611,Amrail,"592611",CITY_AMRAIL,52001309
51592631,Amratala,"592631",CITY_AMRATALA,52001309
51592654,Amritberia,"592654",CITY_AMRITBERIA,52001309
51592679,Amrity,"592679",CITY_AMRITY,52001309
51592717,Amtali,"592717",CITY_AMTALI,52001309
51592734,Analberia,"592734",CITY_ANALBERIA,52001309
51592754,Ananda Pur,"592754",CITY_ANANDA_PUR,52001309
51592773,Anandapur,"592773",CITY_ANANDAPUR,52010030
51592795,Anandapuri,"592795",CITY_ANANDAPURI,52001309
51592816,Anantapurkanaipur,"592816",CITY_ANANTAPURKANAIPUR,52001309
51592839,Anchna,"592839",CITY_ANCHNA,52001309
51592857,Andaran Fulbari,"592857",CITY_ANDARAN_FULBARI,52001309
51592875,Andaran Pakhihaga,"592875",CITY_ANDARAN_PAKHIHAGA,52001309
51592892,Andaranfulbari West,"592892",CITY_ANDARANFULBARI_WEST,52001309
51592936,Andheria,"592936",CITY_ANDHERIA,52001309
51592957,Andulia,"592957",CITY_ANDULIA,52001309
51592977,Angina,"592977",CITY_ANGINA,52001309
51592990,Angrabhasa,"592990",CITY_ANGRABHASA,52001309
51593006,Arabpur,"593006",CITY_ARABPUR,52001309
51593024,Araidanga,"593024",CITY_ARAIDANGA,52001309
51593042,Araji Jalsa,"593042",CITY_ARAJI_JALSA,52001309
51593063,Arankiarana,"593063",CITY_ARANKIARANA,52001309
51593086,Arapur,"593086",CITY_ARAPUR,52001309
51593111,Arbora,"593111",CITY_ARBORA,52001309
51593123,Argora,"593123",CITY_ARGORA,52001309
51593165,Arpara,"593165",CITY_ARPARA,52001309
51593186,Aryapara,"593186",CITY_ARYAPARA,52001309
51593205,Asadtala,"593205",CITY_ASADTALA,52001309
51593230,Asarubasti,"593230",CITY_ASARUBASTI,52001309
51593248,Ashakanthi,"593248",CITY_ASHAKANTHI,52001309
51593259,Ashokebari,"593259",CITY_ASHOKEBARI,52001309
51593281,Ashutia,"593281",CITY_ASHUTIA,52001309
51593299,Ashutiabarh,"593299",CITY_ASHUTIABARH,52001309
51593324,Asoknagar,"593324",CITY_ASOKNAGAR,52001309
51593347,Astichak,"593347",CITY_ASTICHAK,52001309
51593366,Asuragarh,"593366",CITY_ASURAGARH,52001309
51593380,Aswathtala,"593380",CITY_ASWATHTALA,52001309
51593396,Aswini Nagar,"593396",CITY_ASWINI_NAGAR,52001309
51593419,Atapur,"593419",CITY_ATAPUR,52001309
51593435,Atattar,"593435",CITY_ATATTAR,52001309
51593449,Atbati,"593449",CITY_ATBATI,52001309
51593467,Atghara,"593467",CITY_ATGHARA,52001309
51593488,Athpur,"593488",CITY_ATHPUR,52001309
51593502,Atiabaribagan,"593502",CITY_ATIABARIBAGAN,52001309
51593522,Atpukuria Nayahat,"593522",CITY_ATPUKURIA_NAYAHAT,52001309
51593542,Atrai,"593542",CITY_ATRAI,52001309
51593563,Aturia,"593563",CITY_ATURIA,52001309
51593580,Aurai,"593580",CITY_AURAI,52010044
51593600,Aushberia,"593600",CITY_AUSHBERIA,52001309
51593619,Ayma Barbaria,"593619",CITY_AYMA_BARBARIA,52001309
51593636,Babla,"593636",CITY_BABLA,52001309
51593650,Aerial Bay,"593650",CITY_AERIAL_BAY,52009992
51593652,Babuijore,"593652",CITY_BABUIJORE,52001309
51593666,Bakultala,"593666",CITY_BAKULTALA,52009992
51593671,Baburchak,"593671",CITY_BABURCHAK,52001309
51593684,Bambooflat,"593684",CITY_BAMBOOFLAT,52009992
51593690,Bachamari,"593690",CITY_BACHAMARI,52001309
51593701,Betapur,"593701",CITY_BETAPUR,52009992
51593707,Badaitari,"593707",CITY_BADAITARI,52001309
51593722,Campbelbay,"593722",CITY_CAMPBELBAY,52009992
51593723,Badalpur,"593723",CITY_BADALPUR,52001309
51593739,Badamtam,"593739",CITY_BADAMTAM,52001309
51593740,Car Nicobar,"593740",CITY_CAR_NICOBAR,52009992
51593751,Badrajote,"593751",CITY_BADRAJOTE,52001309
51593754,Champin,"593754",CITY_CHAMPIN,52009992
51593766,Diglipur,"593766",CITY_DIGLIPUR,52009992
51593768,Bagdah,"593768",CITY_BAGDAH,52001309
51593781,Bagdogra,"593781",CITY_BAGDOGRA,52001309
51593782,Dundas Point,"593782",CITY_DUNDAS_POINT,52009992
51593796,Hut Bay,"593796",CITY_HUT_BAY,52009992
51593800,Bagdogra Air Port,"593800",CITY_BAGDOGRA_AIR_PORT,52001309
51593820,Bagdokra,"593820",CITY_BAGDOKRA,52001309
51593830,Kakana,"593830",CITY_KAKANA,52009992
51593836,Bagdola,"593836",CITY_BAGDOLA,52001309
51593846,Ananandapuram,"593846",CITY_ANANANDAPURAM,52009994
51593847,Kapanga,"593847",CITY_KAPANGA,52009992
51593854,Baghasti,"593854",CITY_BAGHASTI,52001309
51593863,Kaushalyanagar,"593863",CITY_KAUSHALYANAGAR,52009992
51593864,Anandbagh,"593864",CITY_ANANDBAGH,52033962
51593870,Baghua,"593870",CITY_BAGHUA,52001309
51593877,Anantavaram,"593877",CITY_ANANTAVARAM,52009994
51593882,Little Nicobar,"593882",CITY_LITTLE_NICOBAR,52009992
51593886,Baghuasole,"593886",CITY_BAGHUASOLE,52010030
51593893,Anaparthy,"593893",CITY_ANAPARTHY,52009994
51593899,Bagichapur,"593899",CITY_BAGICHAPUR,52001309
51593901,Long Island,"593901",CITY_LONG_ISLAND,52009992
51593911,Anatavaram,"593911",CITY_ANATAVARAM,52009994
51593916,Bagjan,"593916",CITY_BAGJAN,52001309
51593918,Mayabander,"593918",CITY_MAYABANDER,52009992
51593928,Bagnabarh,"593928",CITY_BAGNABARH,52001309
51593930,Nimbudera,"593930",CITY_NIMBUDERA,52009992
51593932,Angara,"593932",CITY_ANGARA,52009994
51593943,Bagora,"593943",CITY_BAGORA,52001309
51593946,Pitchernalla,"593946",CITY_PITCHERNALLA,52009992
51593949,Ankampalem,"593949",CITY_ANKAMPALEM,52009994
51593957,Bagrakonda,"593957",CITY_BAGRAKONDA,52001309
51593962,Ramnagar,"593962",CITY_RAMNAGAR,52009992
51593965,Annaboinapalli,"593965",CITY_ANNABOINAPALLI,52009994
51593972,Bagrakote,"593972",CITY_BAGRAKOTE,52001309
51593977,Rangat,"593977",CITY_RANGAT,52009992
51593979,Annampalli,"593979",CITY_ANNAMPALLI,52009994
51593988,Bagri Krishnanagar,"593988",CITY_BAGRI_KRISHNANAGAR,52001309
51593993,Annavaram,"593993",CITY_ANNAVARAM,52009994
51593997,Sabari,"593997",CITY_SABARI,52009992
51594004,Bagribarihat,"594004",CITY_BAGRIBARIHAT,52001309
51594007,Antaram,"594007",CITY_ANTARAM,52033962
51594012,Sawai,"594012",CITY_SAWAI,52009992
51594019,Bahadur,"594019",CITY_BAHADUR,52001309
51594022,Antarvedi,"594022",CITY_ANTARVEDI,52009994
51594027,Tugapur,"594027",CITY_TUGAPUR,52009992
51594034,Bahadurpur,"594034",CITY_BAHADURPUR,52001309
51594037,Anumalapalle,"594037",CITY_ANUMALAPALLE,52009994
51594043,Uttara,"594043",CITY_UTTARA,52009992
51594049,Bahar,"594049",CITY_BAHAR,52001309
51594053,APHB Colony,"594053",CITY_APHB_COLONY,52009994
51594056,A Kothapalli,"594056",CITY_A_KOTHAPALLI,52009994
51594065,Baharal,"594065",CITY_BAHARAL,52001309
51594067,Apiic,"594067",CITY_APIIC,52009994
51594071,A.Gokavaram,"594071",CITY_A.GOKAVARAM,52009994
51594080,Appanapalli,"594080",CITY_APPANAPALLI,52009994
51594082,Baharganj,"594082",CITY_BAHARGANJ,52001309
51594085,A.Vemavaram,"594085",CITY_A.VEMAVARAM,52009994
51594095,Aratlakatta,"594095",CITY_ARATLAKATTA,52009994
51594096,Bahichard,"594096",CITY_BAHICHARD,52001309
51594099,Addalapalem,"594099",CITY_ADDALAPALEM,52009994
51594110,Aravapalem,"594110",CITY_ARAVAPALEM,52009994
51594113,Bahiri,"594113",CITY_BAHIRI,52001309
51594114,Addampalli,"594114",CITY_ADDAMPALLI,52009994
51594124,Arthamuru,"594124",CITY_ARTHAMURU,52009994
51594128,Bahurupa,"594128",CITY_BAHURUPA,52001309
51594129,Adibatla,"594129",CITY_ADIBATLA,52033962
51594138,Arutla,"594138",CITY_ARUTLA,52033962
51594142,Baichakuria,"594142",CITY_BAICHAKURIA,52001309
51594145,Adraspalli,"594145",CITY_ADRASPALLI,52033962
51594155,Baidara,"594155",CITY_BAIDARA,52001309
51594156,Aryapuram,"594156",CITY_ARYAPURAM,52009994
51594159,Adurru,"594159",CITY_ADURRU,52009994
51594167,Aryavatam,"594167",CITY_ARYAVATAM,52009994
51594171,Agapalli,"594171",CITY_AGAPALLI,52033962
51594177,Baidyanathpur,"594177",CITY_BAIDYANATHPUR,52001309
51594183,Agnoor,"594183",CITY_AGNOOR,52033962
51594184,Atchampeta,"594184",CITY_ATCHAMPETA,52009994
51594191,Baidyapur,"594191",CITY_BAIDYAPUR,52001309
51594198,Ainapur,"594198",CITY_AINAPUR,52033962
51594199,Atchutapuram,"594199",CITY_ATCHUTAPURAM,52009994
51594203,Baigunta Pur,"594203",CITY_BAIGUNTA_PUR,52001309
51594213,Ainapuram,"594213",CITY_AINAPURAM,52009994
51594214,Atchutapuratriam,"594214",CITY_ATCHUTAPURATRIAM,52009994
51594219,Baikara,"594219",CITY_BAIKARA,52001309
51594228,Ainavalli,"594228",CITY_AINAVALLI,52009994
51594229,Atreyapuram,"594229",CITY_ATREYAPURAM,52009994
51594238,Bainchberia,"594238",CITY_BAINCHBERIA,52001309
51594243,Airforce Academy,"594243",CITY_AIRFORCE_ACADEMY,52033962
51594244,Avidi,"594244",CITY_AVIDI,52009994
51594252,Bairagir Chak,"594252",CITY_BAIRAGIR_CHAK,52001309
51594258,Akaveedu,"594258",CITY_AKAVEEDU,52009994
51594259,Ayanamukkala,"594259",CITY_AYANAMUKKALA,52009994
51594270,Bairampur,"594270",CITY_BAIRAMPUR,52001309
51594273,Ayyaparajupalem,"594273",CITY_AYYAPARAJUPALEM,52009994
51594274,Akkacheruvu,"594274",CITY_AKKACHERUVU,52009994
51594281,B Kothuru,"594281",CITY_B_KOTHURU,52009994
51594283,Baishata,"594283",CITY_BAISHATA,52001309
51594286,Akkapalem,"594286",CITY_AKKAPALEM,52009994
51594294,B.Cherlopalle,"594294",CITY_B.CHERLOPALLE,52009994
51594298,Akkapalli,"594298",CITY_AKKAPALLI,52009994
51594304,Bajejama Pakhihaga,"594304",CITY_BAJEJAMA_PAKHIHAGA,52001309
51594308,Badevaripalem,"594308",CITY_BADEVARIPALEM,52009994
51594310,Akulamailaram,"594310",CITY_AKULAMAILARAM,52033962
51594317,Bakali,"594317",CITY_BAKALI,52001309
51594321,Baduguleru,"594321",CITY_BADUGULERU,52009994
51594325,Alamuru,"594325",CITY_ALAMURU,52009994
51594328,Bakdukra Anantalalpur,"594328",CITY_BAKDUKRA_ANANTALALPUR,52001309
51594336,Alavalapadu,"594336",CITY_ALAVALAPADU,52009994
51594338,Baduguvanilanka,"594338",CITY_BADUGUVANILANKA,52009994
51594342,Bakharpur,"594342",CITY_BAKHARPUR,52001309
51594347,Allapur,"594347",CITY_ALLAPUR,52033962
51594352,Balabhadrapuram,"594352",CITY_BALABHADRAPURAM,52009994
51594360,Bakla,"594360",CITY_BAKLA,52010030
51594365,Allavaram,"594365",CITY_ALLAVARAM,52009994
51594369,Balanagar Township,"594369",CITY_BALANAGAR_TOWNSHIP,52033962
51594370,Bakla Schooldanga,"594370",CITY_BAKLA_SCHOOLDANGA,52001309
51594383,Allembylines,"594383",CITY_ALLEMBYLINES,52033962
51594384,Bakshaduar,"594384",CITY_BAKSHADUAR,52001309
51594386,Balantram,"594386",CITY_BALANTRAM,52009994
51594394,Allinagaram,"594394",CITY_ALLINAGARAM,52009994
51594399,Bakurpada,"594399",CITY_BAKURPADA,52001309
51594401,Balijapalem,"594401",CITY_BALIJAPALEM,52009994
51594409,Allipudi,"594409",CITY_ALLIPUDI,52009994
51594412,Balaram,"594412",CITY_BALARAM,52001309
51594416,Ballavaram,"594416",CITY_BALLAVARAM,52009994
51594425,Alwal,"594425",CITY_ALWAL,52033962
51594426,Balasun,"594426",CITY_BALASUN,52001309
51594429,Ballipalli,"594429",CITY_BALLIPALLI,52009994
51594438,Amaravalli,"594438",CITY_AMARAVALLI,52009994
51594443,Balusutippa,"594443",CITY_BALUSUTIPPA,52009994
51594455,Ambajipeta,"594455",CITY_AMBAJIPETA,52009994
51594456,Bandanapudi,"594456",CITY_BANDANAPUDI,52009994
51594457,Baliadanga Faridpur,"594457",CITY_BALIADANGA_FARIDPUR,52001309
51594469,Ambavaram,"594469",CITY_AMBAVARAM,52009994
51594472,Baligeria,"594472",CITY_BALIGERIA,52001309
51594474,Bandaraviryal,"594474",CITY_BANDARAVIRYAL,52033962
51594483,Ambavaram Kothapalli,"594483",CITY_AMBAVARAM_KOTHAPALLI,52009994
51594488,Balighai,"594488",CITY_BALIGHAI,52001309
51594490,Bandarlanka,"594490",CITY_BANDARLANKA,52009994
51594503,Amdapur,"594503",CITY_AMDAPUR,52033962
51594504,Baliharpur,"594504",CITY_BALIHARPUR,52001309
51594505,Bantummili,"594505",CITY_BANTUMMILI,52009994
51594517,Amjuru,"594517",CITY_AMJURU,52009994
51594520,Bantwaram,"594520",CITY_BANTWARAM,52033962
51594523,Balisai,"594523",CITY_BALISAI,52001309
51594533,Ammanigudipadu,"594533",CITY_AMMANIGUDIPADU,52009994
51594534,Basheerabad,"594534",CITY_BASHEERABAD,52033962
51594545,Balisha Chowmatha,"594545",CITY_BALISHA_CHOWMATHA,52001309
51594550,Batchalakurapadu,"594550",CITY_BATCHALAKURAPADU,52009994
51594551,Ammapalem,"594551",CITY_AMMAPALEM,52009994
51594556,Ballichak,"594556",CITY_BALLICHAK,52001309
51594566,Bellamkondavaripalem,"594566",CITY_BELLAMKONDAVARIPALEM,52009994
51594567,Ammavaripalem,"594567",CITY_AMMAVARIPALEM,52009994
51594573,Balughata,"594573",CITY_BALUGHATA,52001309
51594580,Bendamurlanka,"594580",CITY_BENDAMURLANKA,52009994
51594582,Amminibada,"594582",CITY_AMMINIBADA,52009994
51594589,Bamal,"594589",CITY_BAMAL,52001309
51594596,Bhadravaram,"594596",CITY_BHADRAVARAM,52009994
51594597,Amradikalan,"594597",CITY_AMRADIKALAN,52033962
51594607,Bamangachi,"594607",CITY_BAMANGACHI,52001309
51594613,Amudalabanda,"594613",CITY_AMUDALABANDA,52009994
51594615,Bhaskarnagar,"594615",CITY_BHASKARNAGAR,52009994
51594625,Bamangola,"594625",CITY_BAMANGOLA,52001309
51594628,Anajpur,"594628",CITY_ANAJPUR,52033962
51594630,Bhatlamaguturu,"594630",CITY_BHATLAMAGUTURU,52009994
51594641,Bamanhat,"594641",CITY_BAMANHAT,52001309
51594642,Anakarlapudi,"594642",CITY_ANAKARLAPUDI,52009994
51594647,Bhatnavilli,"594647",CITY_BHATNAVILLI,52009994
51594657,G.Durgapur,"594657",CITY_G.DURGAPUR,52009998
51594660,Bhimavarapukota,"594660",CITY_BHIMAVARAPUKOTA,52009994
51594662,Bamanibad,"594662",CITY_BAMANIBAD,52001309
51594669,Gabhirar,"594669",CITY_GABHIRAR,52009998
51594673,Bamankhali,"594673",CITY_BAMANKHALI,52001309
51594677,Bhupathipalle,"594677",CITY_BHUPATHIPALLE,52009994
51594685,Gad Bahuari,"594685",CITY_GAD_BAHUARI,52009998
51594690,Bamanpara,"594690",CITY_BAMANPARA,52001309
51594691,Bhupatipalem,"594691",CITY_BHUPATIPALEM,52009994
51594704,Gamaharia Rampur,"594704",CITY_GAMAHARIA_RAMPUR,52009998
51594708,Bamni,"594708",CITY_BAMNI,52001309
51594711,Bikkavolu,"594711",CITY_BIKKAVOLU,52009994
51594720,Billakurru,"594720",CITY_BILLAKURRU,52009994
51594724,Bamunia,"594724",CITY_BAMUNIA,52001309
51594734,Bamunpukur,"594734",CITY_BAMUNPUKUR,52001309
51594736,Garhia Vijaypur,"594736",CITY_GARHIA_VIJAYPUR,52009998
51594739,Billananduru,"594739",CITY_BILLANANDURU,52009994
51594750,Banagram,"594750",CITY_BANAGRAM,52001309
51594751,Gariba Tola,"594751",CITY_GARIBA_TOLA,52009998
51594758,Binginapalli,"594758",CITY_BINGINAPALLI,52009994
51594764,Banamalichatta,"594764",CITY_BANAMALICHATTA,52001309
51594767,Gaunaha,"594767",CITY_GAUNAHA,52009998
51594771,Block Area,"594771",CITY_BLOCK_AREA,52009994
51594786,Bobbarlanka,"594786",CITY_BOBBARLANKA,52009994
51594788,Gaura,"594788",CITY_GAURA,52009998
51594793,Bandhuchak,"594793",CITY_BANDHUCHAK,52001309
51594803,Bodasakurru,"594803",CITY_BODASAKURRU,52009994
51594804,Ghataro,"594804",CITY_GHATARO,52009998
51594810,Baneswarpur,"594810",CITY_BANESWARPUR,52001309
51594818,Ghoghsam,"594818",CITY_GHOGHSAM,52009998
51594819,Bodawada,"594819",CITY_BODAWADA,52009994
51594823,Bangachhatra,"594823",CITY_BANGACHHATRA,52001309
51594832,Ghordaur,"594832",CITY_GHORDAUR,52009998
51594835,Bolledupalem,"594835",CITY_BOLLEDUPALEM,52009994
51594836,Bangchatra,"594836",CITY_BANGCHATRA,52001309
51594847,Ghosi,"594847",CITY_GHOSI,52009998
51594849,Bommireddipalli,"594849",CITY_BOMMIREDDIPALLI,52009994
51594854,Bangitola,"594854",CITY_BANGITOLA,52001309
51594863,Golakpur Dehuri,"594863",CITY_GOLAKPUR_DEHURI,52009998
51594865,Bommuru,"594865",CITY_BOMMURU,52009994
51594870,Banglani,"594870",CITY_BANGLANI,52001309
51594879,Bompalli,"594879",CITY_BOMPALLI,52033962
51594880,Golma,"594880",CITY_GOLMA,52009998
51594883,Bangsabati,"594883",CITY_BANGSABATI,52001309
51594894,Bowenpally,"594894",CITY_BOWENPALLY,52033962
51594895,Gordah,"594895",CITY_GORDAH,52009998
51594899,Bangur Avenue,"594899",CITY_BANGUR_AVENUE,52001309
51594909,Bukkapuram,"594909",CITY_BUKKAPURAM,52009994
51594911,Goriari,"594911",CITY_GORIARI,52009998
51594913,Banior,"594913",CITY_BANIOR,52001309
51594924,Gorigama,"594924",CITY_GORIGAMA,52009998
51594927,Banipur,"594927",CITY_BANIPUR,52001309
51594929,Burjupalle,"594929",CITY_BURJUPALLE,52009994
51594940,Bankibheri,"594940",CITY_BANKIBHERI,52001309
51594942,Gurmia,"594942",CITY_GURMIA,52009998
51594945,Burugupudi,"594945",CITY_BURUGUPUDI,52009994
51594955,Bankiput,"594955",CITY_BANKIPUT,52001309
51594956,Hafijzpur,"594956",CITY_HAFIJZPUR,52009998
51594961,Butchampeta,"594961",CITY_BUTCHAMPETA,52009994
51594970,Banpur,"594970",CITY_BANPUR,52001309
51594971,Hansikewal,"594971",CITY_HANSIKEWAL,52009998
51594979,CCI Tandur,"594979",CITY_CCI_TANDUR,52033962
51594986,Bansanka,"594986",CITY_BANSANKA,52001309
51594989,Harewa,"594989",CITY_HAREWA,52009998
51594994,Chadalada,"594994",CITY_CHADALADA,52009994
51595002,Bansbotey,"595002",CITY_BANSBOTEY,52001309
51595003,Hushepur,"595003",CITY_HUSHEPUR,52009998
51595008,Chakradwarabandam,"595008",CITY_CHAKRADWARABANDAM,52009994
51595014,Imirtha,"595014",CITY_IMIRTHA,52009998
51595019,Bansda Palashi,"595019",CITY_BANSDA_PALASHI,52001309
51595024,Challapalli,"595024",CITY_CHALLAPALLI,52009994
51595030,Indrapuri,"595030",CITY_INDRAPURI,52009998
51595032,Bansdroni,"595032",CITY_BANSDRONI,52001309
51595040,Chamagadda,"595040",CITY_CHAMAGADDA,52009994
51595045,Itahari,"595045",CITY_ITAHARI,52009998
51595049,Bansra,"595049",CITY_BANSRA,52001309
51595054,Chanchalpet,"595054",CITY_CHANCHALPET,52033962
51595061,Jamal Nagar,"595061",CITY_JAMAL_NAGAR,52009998
51595065,Bar Dara,"595065",CITY_BAR_DARA,52001309
51595071,Chandanagar,"595071",CITY_CHANDANAGAR,52033962
51595077,Jamhara,"595077",CITY_JAMHARA,52009998
51595079,Bara Kul Beria,"595079",CITY_BARA_KUL_BERIA,52001309
51595087,Chatlawada,"595087",CITY_CHATLAWADA,52009994
51595091,Jehanabad R.s.,"595091",CITY_JEHANABAD_R.S.,52009998
51595096,Baraalunda,"595096",CITY_BARAALUNDA,52001309
51595103,Chavatapalem,"595103",CITY_CHAVATAPALEM,52009994
51595108,Jigna Parsa,"595108",CITY_JIGNA_PARSA,52009998
51595115,Barabagan,"595115",CITY_BARABAGAN,52001309
51595118,Chelluru,"595118",CITY_CHELLURU,52009994
51595121,K.Balua,"595121",CITY_K.BALUA,52009998
51595132,Barabantalia,"595132",CITY_BARABANTALIA,52001309
51595133,Chevuru,"595133",CITY_CHEVURU,52009994
51595136,Kabira,"595136",CITY_KABIRA,52009998
51595149,Barabari South,"595149",CITY_BARABARI_SOUTH,52001309
51595151,Kachra Karahia,"595151",CITY_KACHRA_KARAHIA,52009998
51595154,Chinaramanayyapeta,"595154",CITY_CHINARAMANAYYAPETA,52009994
51595165,Kaladumra,"595165",CITY_KALADUMRA,52009998
51595168,Barabhuniakhali,"595168",CITY_BARABHUNIAKHALI,52001309
51595170,Chinasankaralapudi,"595170",CITY_CHINASANKARALAPUDI,52009994
51595180,Kanhaiya Ganj,"595180",CITY_KANHAIYA_GANJ,52009998
51595183,Barada Bazar,"595183",CITY_BARADA_BAZAR,52001309
51595185,Chinavenkannapalem,"595185",CITY_CHINAVENKANNAPALEM,52009994
51595197,Kapasia,"595197",CITY_KAPASIA,52009998
51595198,Baradhaperchatra,"595198",CITY_BARADHAPERCHATRA,52001309
51595202,Chinmuppalapadu,"595202",CITY_CHINMUPPALAPADU,52009994
51595212,Khajuri,"595212",CITY_KHAJURI,52009998
51595214,Baradighi,"595214",CITY_BARADIGHI,52001309
51595219,Chinnagolkonda,"595219",CITY_CHINNAGOLKONDA,52033962
51595225,Kharagpur,"595225",CITY_KHARAGPUR,52009998
51595233,Baraibarh,"595233",CITY_BARAIBARH,52001309
51595237,Chinnipadu,"595237",CITY_CHINNIPADU,52009994
51595240,Khojuri Matihani,"595240",CITY_KHOJURI_MATIHANI,52009998
51595251,Barajaguli,"595251",CITY_BARAJAGULI,52001309
51595255,Chintagumpalli,"595255",CITY_CHINTAGUMPALLI,52009994
51595257,Khujhwa,"595257",CITY_KHUJHWA,52009998
51595267,Barakamarda,"595267",CITY_BARAKAMARDA,52001309
51595270,Chintalamori,"595270",CITY_CHINTALAMORI,52009994
51595274,Khuskibagh,"595274",CITY_KHUSKIBAGH,52009998
51595285,Barakartickchungri,"595285",CITY_BARAKARTICKCHUNGRI,52001309
51595286,Chintalapalli,"595286",CITY_CHINTALAPALLI,52009994
51595289,Koath,"595289",CITY_KOATH,52009998
51595301,Barakashipur,"595301",CITY_BARAKASHIPUR,52001309
51595304,Chintaluru,"595304",CITY_CHINTALURU,52009994
51595310,Koparia,"595310",CITY_KOPARIA,52009998
51595318,Baram,"595318",CITY_BARAM,52001309
51595321,Chintaplli,"595321",CITY_CHINTAPLLI,52009994
51595329,Koreya,"595329",CITY_KOREYA,52009998
51595333,Baranegui,"595333",CITY_BARANEGUI,52001309
51595337,Chirata Pudi,"595337",CITY_CHIRATA_PUDI,52009994
51595345,Barapahari,"595345",CITY_BARAPAHARI,52001309
51595348,Kundah,"595348",CITY_KUNDAH,52009998
51595352,Chollangipeta,"595352",CITY_CHOLLANGIPETA,52009994
51595363,Barasakdal,"595363",CITY_BARASAKDAL,52001309
51595364,Lagma Deorhi,"595364",CITY_LAGMA_DEORHI,52009998
51595365,Choppella,"595365",CITY_CHOPPELLA,52009994
51595380,Church Square,"595380",CITY_CHURCH_SQUARE,52009994
51595381,Lakshminia,"595381",CITY_LAKSHMINIA,52009998
51595382,Baratala,"595382",CITY_BARATALA,52001309
51595396,Barati,"595396",CITY_BARATI,52001309
51595397,D.Gannavaram,"595397",CITY_D.GANNAVARAM,52009994
51595399,M.Kahra,"595399",CITY_M.KAHRA,52009998
51595410,Barbaria,"595410",CITY_BARBARIA,52001309
51595414,Dammmennu,"595414",CITY_DAMMMENNU,52009994
51595417,Mahishi,"595417",CITY_MAHISHI,52009998
51595427,Barghasipur,"595427",CITY_BARGHASIPUR,52001309
51595430,Danavaipeta,"595430",CITY_DANAVAIPETA,52009994
51595434,Mahkhar,"595434",CITY_MAHKHAR,52009998
51595446,Bargoda,"595446",CITY_BARGODA,52001309
51595451,Maina,"595451",CITY_MAINA,52009998
51595452,Devaguptam,"595452",CITY_DEVAGUPTAM,52009994
51595465,Barha,"595465",CITY_BARHA,52001309
51595468,Manglapur Rajpur,"595468",CITY_MANGLAPUR_RAJPUR,52009998
